	tweet_id	binary_label	multiclass_label	ner_label
1743	1623210643498172416	1	Yardım Çağrısı	[[0, 5, 'il'], [6, 11, 'ilçe'], [19, 26, 'mahalle veya köy'], [37, 52, 'bulvar veya cadde veya sokak'], [53, 64, 'apartman veya bina veya site'], [78, 93, 'kişi'], [94, 113, 'kişi'], [63, 77, 'kişi'], [114, 122, 'kişi durumu']]
1744	1623206602130989056	0	Konu Dışı	[]
1745	1623206740152942592	0	Bağış ve Gönüllülük	[]
1746	1623207545090330624	1	Yardım Çağrısı	[[133, 138, 'il'], [18, 23, 'il'], [127, 132, 'ilçe'], [40, 58, 'mahalle veya köy'], [122, 126, 'no'], [4, 16, 'kişi'], [164, 176, 'kişi'], [139, 159, 'kişi durumu'], [232, 250, 'kişi durumu'], [79, 102, 'yer'], [104, 121, 'yer']]
1747	1623212859818909696	0	Konu Dışı	[]
1748	1623210015329755136	1	Yardım Çağrısı	[[0, 7, 'il'], [8, 28, 'mahalle veya köy'], [101, 114, 'kişi'], [125, 138, 'kişi'], [144, 157, 'kişi durumu']]
1749	1623213477841043712	1	Yardım Çağrısı	[[86, 99, 'il'], [39, 44, 'il'], [75, 85, 'ilçe'], [0, 19, 'mahalle veya köy'], [20, 38, 'bulvar veya cadde veya sokak'], [62, 74, 'no'], [102, 112, 'kişi'], [116, 122, 'kişi'], [123, 136, 'kişi durumu'], [123, 139, 'kişi durumu']]
1750	1623214895742213888	0	Bilgi Paylaşımı	[]
1751	1623213353295380480	0	Bilgi Paylaşımı	[]
1752	1623204994181746688	0	Bilgi Paylaşımı	[]
1753	1623213275901984768	0	İhtiyaç	[[46, 53, 'ihtiyaç'], [115, 122, 'ihtiyaç'], [161, 174, 'ihtiyaç'], [131, 136, 'ihtiyaç'], [213, 228, 'ihtiyaç'], [124, 129, 'ihtiyaç'], [46, 55, 'ihtiyaç'], [12, 19, 'ihtiyaç'], [185, 193, 'ihtiyaç'], [244, 247, 'ihtiyaç'], [139, 144, 'ihtiyaç'], [149, 159, 'ihtiyaç'], [149, 156, 'ihtiyaç'], [230, 242, 'ihtiyaç']]
1754	1623212719666077696	0	Bağış ve Gönüllülük	[]
1755	1623202819158290432	0	Bağış ve Gönüllülük	[]
1756	1623202390655528960	0	Konu Dışı	[]
1757	1623205095859973888	0	Konu Dışı	[]
1758	1623215955210821632	1	Yardım Çağrısı	[[197, 210, 'il'], [0, 12, 'mahalle veya köy'], [156, 162, 'kişi'], [132, 152, 'kişi'], [163, 176, 'kişi durumu'], [76, 80, 'ihtiyaç']]
1759	1623215766551031808	1	Yardım Çağrısı	[[9, 19, 'il'], [0, 5, 'il'], [9, 20, 'ilçe'], [0, 6, 'ilçe'], [58, 76, 'kişi durumu'], [91, 102, 'ihtiyaç']]
1760	1623224435531472896	0	Bilgi Paylaşımı	[]
1761	1623229292779048960	0	Bilgi Paylaşımı	[]
1762	1623222461016731648	0	İhtiyaç	[[56, 69, 'il'], [47, 55, 'ilçe'], [28, 46, 'mahalle veya köy'], [81, 94, 'kişi'], [5, 9, 'ihtiyaç'], [0, 2, 'ihtiyaç']]
1763	1623223942931443712	0	İhtiyaç	[[8, 16, 'il'], [17, 22, 'ilçe'], [71, 85, 'kişi durumu'], [86, 104, 'kişi durumu'], [57, 65, 'ihtiyaç'], [30, 43, 'ihtiyaç'], [44, 54, 'ihtiyaç'], [57, 64, 'ihtiyaç'], [30, 38, 'ihtiyaç'], [38, 44, 'ihtiyaç'], [44, 53, 'ihtiyaç'], [38, 43, 'ihtiyaç']]
1764	1623215915889307648	0	Konu Dışı	[]
1765	1623220889511685888	0	İhtiyaç	[[0, 5, 'il'], [6, 13, 'ilçe'], [14, 35, 'mahalle veya köy'], [164, 175, 'kişi'], [198, 209, 'kişi'], [110, 124, 'ihtiyaç'], [128, 133, 'ihtiyaç'], [140, 161, 'ihtiyaç'], [125, 127, 'ihtiyaç'], [128, 134, 'ihtiyaç'], [134, 139, 'ihtiyaç']]
1766	1623230037657850112	0	Yardım Çağrısı	[[18, 26, 'il']]
1767	1623224571905159168	0	Yardım Çağrısı	[[8, 13, 'il'], [0, 13, 'il'], [14, 20, 'ilçe'], [27, 33, 'mahalle veya köy']]
1768	1623220205718495232	0	Yardım Çağrısı	[]
1769	1623228486432194560	0	Konu Dışı	[]
1770	1623227407657230336	0	Konu Dışı	[]
1771	1623222724108685312	1	Yardım Çağrısı	[[62, 69, 'il'], [52, 61, 'ilçe'], [0, 7, 'mahalle veya köy'], [23, 29, 'bulvar veya cadde veya sokak'], [42, 52, 'apartman veya bina veya site'], [12, 22, 'kişi'], [95, 115, 'kişi'], [184, 198, 'kişi durumu'], [80, 84, 'ihtiyaç'], [211, 215, 'ihtiyaç'], [138, 142, 'ihtiyaç']]
1772	1623215053049671680	0	Bağış ve Gönüllülük	[]
1773	1623230068498567168	0	Konu Dışı	[]
1774	1623224976093356032	0	İhtiyaç	[[0, 8, 'il'], [9, 14, 'ilçe']]
1775	1623220056149618688	0	Konu Dışı	[]
1776	1623219681883480064	0	Bağış ve Gönüllülük	[]
1777	1623216624428896512	0	Bilgi Paylaşımı	[]
1778	1623222414078255104	0	Konu Dışı	[]
1779	1623222822150586368	0	Konu Dışı	[]
1780	1623235192214224896	1	Yardım Çağrısı	[[104, 109, 'il'], [110, 122, 'ilçe'], [123, 135, 'mahalle veya köy'], [141, 164, 'bulvar veya cadde veya sokak'], [165, 180, 'apartman veya bina veya site'], [18, 33, 'kişi'], [37, 45, 'kişi'], [46, 59, 'kişi durumu'], [8, 12, 'ihtiyaç']]
1781	1623240460922675200	0	İhtiyaç	[[162, 169, 'il'], [170, 176, 'il'], [120, 130, 'mahalle veya köy'], [150, 161, 'mahalle veya köy'], [131, 141, 'bulvar veya cadde veya sokak'], [142, 149, 'no'], [197, 211, 'kişi'], [25, 35, 'ihtiyaç'], [20, 24, 'ihtiyaç'], [11, 16, 'ihtiyaç'], [60, 65, 'ihtiyaç'], [17, 19, 'ihtiyaç'], [50, 56, 'ihtiyaç'], [37, 49, 'ihtiyaç']]
1782	1623243698355019776	1	Yardım Çağrısı	[[74, 82, 'il'], [255, 260, 'ilçe'], [67, 72, 'ilçe'], [0, 19, 'mahalle veya köy'], [21, 41, 'bulvar veya cadde veya sokak'], [172, 186, 'kişi'], [214, 229, 'kişi'], [197, 212, 'kişi'], [236, 252, 'kişi durumu'], [127, 134, 'ihtiyaç']]
1783	1623237470786621440	0	Bağış ve Gönüllülük	[]
1784	1623238557253922816	0	Konu Dışı	[]
1785	1623231875991969792	0	Konu Dışı	[]
1786	1623236891767103488	0	Yardım Çağrısı	[]
1787	1623234472232509440	1	İhtiyaç	[[0, 7, 'il'], [191, 198, 'il'], [8, 18, 'ilçe'], [19, 37, 'mahalle veya köy'], [36, 40, 'ihtiyaç'], [174, 179, 'ihtiyaç'], [164, 173, 'ihtiyaç']]
1788	1623235505205792768	0	Bilgi Paylaşımı	[]
1789	1623239711924842496	0	Bilgi Paylaşımı	[]
1790	1623231331818692608	0	Bilgi Paylaşımı	[]
1791	1623235685250367488	0	Bilgi Paylaşımı	[]
1792	1623244349520728064	0	Bilgi Paylaşımı	[]
1793	1623243615269953536	0	İhtiyaç	[[201, 206, 'il'], [195, 200, 'ilçe'], [151, 173, 'mahalle veya köy'], [174, 189, 'bulvar veya cadde veya sokak'], [190, 194, 'no'], [62, 70, 'kişi durumu'], [0, 14, 'kişi durumu'], [20, 36, 'kişi durumu'], [99, 107, 'ihtiyaç'], [109, 116, 'ihtiyaç'], [91, 97, 'ihtiyaç'], [87, 89, 'ihtiyaç'], [79, 89, 'ihtiyaç'], [79, 86, 'ihtiyaç']]
1794	1623239483746287616	0	Bağış ve Gönüllülük	[]
1795	1623237155349749760	0	İhtiyaç	[]
1796	1623240507081076736	1	Yardım Çağrısı	[[1, 6, 'il'], [65, 72, 'mahalle veya köy'], [84, 102, 'bulvar veya cadde veya sokak'], [130, 145, 'yer'], [7, 11, 'ihtiyaç'], [216, 220, 'ihtiyaç'], [7, 20, 'ihtiyaç']]
1797	1623242620460838912	0	Bilgi Paylaşımı	[]
1798	1623242401564307712	0	Konu Dışı	[]
1799	1623240385786007552	0	Bilgi Paylaşımı	[]
1800	1623236862985879552	1	Yardım Çağrısı	[[92, 109, 'mahalle veya köy'], [110, 124, 'bulvar veya cadde veya sokak'], [125, 141, 'apartman veya bina veya site'], [10, 16, 'kişi'], [32, 45, 'kişi durumu']]
1801	1623236650313605120	0	Yardım Çağrısı	[[83, 88, 'il'], [70, 81, 'kişi']]
1802	1623240883804962816	1	Yardım Çağrısı	[[0, 9, 'kişi'], [10, 17, 'kişi durumu']]
1803	1623239383527702528	0	Bilgi Paylaşımı	[]
1804	1623235996891418624	1	Yardım Çağrısı	[[132, 137, 'il'], [178, 183, 'il'], [137, 147, 'ilçe'], [10, 28, 'kişi'], [58, 64, 'kişi'], [95, 108, 'kişi durumu'], [44, 57, 'kişi durumu']]
1805	1623234779121426432	1	Yardım Çağrısı	[[176, 184, 'il'], [91, 119, 'mahalle veya köy'], [121, 145, 'bulvar veya cadde veya sokak'], [157, 172, 'apartman veya bina veya site'], [0, 15, 'kişi'], [27, 40, 'kişi'], [41, 54, 'kişi durumu']]
1806	1623246238232502272	1	Yardım Çağrısı	[[0, 5, 'il'], [6, 13, 'ilçe'], [14, 33, 'mahalle veya köy'], [34, 45, 'bulvar veya cadde veya sokak'], [47, 58, 'kişi'], [62, 68, 'kişi'], [86, 99, 'kişi durumu'], [124, 136, 'kişi durumu']]
1807	1623259131112042496	0	Konu Dışı	[]
1808	1623249077373701888	0	İhtiyaç	[[164, 169, 'il'], [178, 183, 'il'], [216, 221, 'il'], [0, 5, 'il'], [199, 204, 'il'], [170, 175, 'ilçe'], [136, 151, 'mahalle veya köy'], [152, 163, 'bulvar veya cadde veya sokak'], [223, 234, 'kişi'], [240, 251, 'kişi'], [77, 84, 'kişi durumu'], [63, 68, 'ihtiyaç'], [49, 59, 'ihtiyaç']]
1809	1623259529470173184	0	Yardım Çağrısı	[[6, 13, 'il'], [43, 50, 'il'], [0, 5, 'il'], [54, 67, 'ilçe'], [14, 27, 'mahalle veya köy'], [72, 85, 'mahalle veya köy'], [72, 87, 'mahalle veya köy'], [98, 104, 'ihtiyaç'], [35, 41, 'ihtiyaç']]
1810	1623258305001934848	0	İhtiyaç	[[0, 9, 'kişi']]
1811	1623260338161319936	0	Yardım Çağrısı	[[76, 82, 'mahalle veya köy'], [27, 33, 'mahalle veya köy'], [132, 138, 'kişi durumu'], [116, 121, 'ihtiyaç']]
1812	1623248687026642944	0	Bağış ve Gönüllülük	[]
1813	1623247059552706560	0	Bağış ve Gönüllülük	[]
1814	1623248334474420224	0	Bağış ve Gönüllülük	[]
1815	1623256489493143552	0	İhtiyaç	[[67, 72, 'il'], [45, 54, 'ilçe'], [56, 66, 'ilçe'], [0, 12, 'kişi'], [30, 36, 'ihtiyaç'], [14, 19, 'ihtiyaç'], [21, 28, 'ihtiyaç']]
1816	1623256519880982528	0	Bağış ve Gönüllülük	[]
1817	1623247115982974976	0	Yardım Çağrısı	[]
1818	1623255314513502208	0	Bilgi Paylaşımı	[]
1819	1623251375353221120	0	Bilgi Paylaşımı	[]
1820	1623246890610437888	0	Bilgi Paylaşımı	[]
1821	1623254311126855680	0	Bilgi Paylaşımı	[]
1822	1623253236357517312	0	Konu Dışı	[]
1823	1623256530463125504	1	Bilgi Paylaşımı	[]
1824	1623247779286982912	0	Bilgi Paylaşımı	[]
1825	1623247159951761408	0	Bilgi Paylaşımı	[]
1826	1623255173081563136	1	Yardım Çağrısı	[[233, 241, 'il'], [243, 249, 'ilçe'], [197, 214, 'mahalle veya köy'], [215, 226, 'bulvar veya cadde veya sokak'], [227, 232, 'no'], [28, 43, 'kişi'], [159, 196, 'kişi durumu'], [129, 158, 'kişi durumu'], [115, 128, 'kişi durumu'], [69, 86, 'kişi durumu'], [47, 67, 'kişi durumu'], [87, 114, 'kişi durumu'], [98, 115, 'kişi durumu']]
1827	1623246976107139072	0	Bilgi Paylaşımı	[]
1828	1623259453163462912	0	Bilgi Paylaşımı	[]
1829	1623248447347253248	0	Konu Dışı	[]
1830	1623247537648898048	0	Bağış ve Gönüllülük	[]
1831	1623255288185860096	0	Konu Dışı	[]
1832	1623252681207828480	0	Bağış ve Gönüllülük	[]
1833	1623252130273325056	0	İhtiyaç	[[0, 12, 'ihtiyaç'], [16, 26, 'ihtiyaç']]
1834	1623254538965721088	0	Bilgi Paylaşımı	[]
1835	1623263244251963392	0	İhtiyaç	[[2, 7, 'il'], [8, 15, 'ilçe'], [16, 30, 'mahalle veya köy'], [54, 74, 'kişi durumu'], [71, 73, 'ihtiyaç'], [69, 71, 'ihtiyaç']]
1836	1623274404271607808	1	Yardım Çağrısı	[[46, 53, 'il'], [125, 20, 'mahalle veya köy'], [0, 10, 'mahalle veya köy'], [21, 35, 'bulvar veya cadde veya sokak'], [36, 45, 'no'], [100, 103, 'kişi'], [72, 89, 'kişi'], [119, 132, 'kişi durumu'], [119, 135, 'kişi durumu']]
1837	1623270939969421312	0	Bağış ve Gönüllülük	[]
1838	1623269844429799424	0	Bilgi Paylaşımı	[]
1839	1623263604232359936	0	Konu Dışı	[]
1840	1623269931281260288	0	Konu Dışı	[]
1841	1623273037037465600	1	Yardım Çağrısı	[[193, 200, 'il'], [253, 263, 'ilçe'], [164, 181, 'bulvar veya cadde veya sokak'], [154, 164, 'apartman veya bina veya site'], [0, 12, 'kişi'], [14, 25, 'kişi'], [26, 43, 'kişi'], [59, 72, 'kişi durumu'], [182, 191, 'yer'], [113, 119, 'ihtiyaç'], [207, 213, 'ihtiyaç']]
1842	1623265696732905472	1	Yardım Çağrısı	[[98, 103, 'il'], [90, 97, 'il'], [90, 97, 'ilçe'], [26, 36, 'mahalle veya köy'], [41, 63, 'bulvar veya cadde veya sokak'], [64, 74, 'apartman veya bina veya site'], [80, 85, 'no'], [86, 89, 'no'], [75, 79, 'no'], [12, 24, 'kişi'], [104, 117, 'kişi durumu']]
1843	1623267074129686528	0	Konu Dışı	[]
1844	1623263192683057152	0	Yardım Çağrısı	[]
1845	1623271759611940864	0	İhtiyaç	[[60, 65, 'il'], [0, 5, 'il'], [6, 14, 'ilçe'], [15, 27, 'mahalle veya köy'], [28, 34, 'ihtiyaç']]
1846	1623274932086968320	0	Bağış ve Gönüllülük	[]
1847	1623272210382180352	0	Konu Dışı	[]
1848	1623273521651630080	0	Bağış ve Gönüllülük	[]
1849	1623270737850302464	0	Bilgi Paylaşımı	[]
1850	1623268331426807808	0	Bilgi Paylaşımı	[]
1851	1623270678744150016	0	Bilgi Paylaşımı	[]
1852	1623260768853495808	0	Yardım Çağrısı	[]
1853	1623273455972909056	0	Bağış ve Gönüllülük	[]
1854	1623264074455810048	0	Bağış ve Gönüllülük	[]
1855	1623263501794922496	0	Bağış ve Gönüllülük	[]
1856	1623273765634277376	0	Yardım Çağrısı	[[14, 27, 'kişi durumu'], [14, 34, 'kişi durumu'], [55, 60, 'ihtiyaç']]
1857	1623264155087011840	0	Yardım Çağrısı	[]
1858	1623261472821239808	0	Bağış ve Gönüllülük	[]
1859	1623260669536608512	0	Bağış ve Gönüllülük	[]
1860	1623262670559354880	0	Konu Dışı	[]
1861	1623266515901460480	0	Bağış ve Gönüllülük	[]
1862	1623270679662497792	0	Yardım Çağrısı	[]
1863	1623260978182758400	0	Bilgi Paylaşımı	[]
1864	1623288930706530304	1	Yardım Çağrısı	[[234, 242, 'il'], [163, 171, 'il'], [270, 278, 'il'], [172, 178, 'ilçe'], [179, 199, 'mahalle veya köy'], [200, 211, 'bulvar veya cadde veya sokak'], [212, 227, 'apartman veya bina veya site'], [228, 232, 'no'], [134, 147, 'kişi'], [148, 161, 'kişi'], [38, 51, 'kişi durumu'], [244, 250, 'ihtiyaç'], [71, 77, 'ihtiyaç']]
1865	1623283511950966784	0	Bağış ve Gönüllülük	[]
1866	1623288506926698496	0	Bilgi Paylaşımı	[]
1867	1623290389120573440	0	Konu Dışı	[]
1868	1623276839417290752	0	Yardım Çağrısı	[]
1869	1623289051812966400	0	Bilgi Paylaşımı	[]
1870	1623276613386240000	0	Bağış ve Gönüllülük	[]
1871	1623285388260286464	0	Konu Dışı	[]
1872	1623279711697731584	0	Konu Dışı	[]
1873	1623277561735159808	0	Bilgi Paylaşımı	[]
1874	1623277695286095872	0	Yardım Çağrısı	[[0, 14, 'kişi'], [128, 141, 'kişi durumu'], [52, 59, 'kişi durumu']]
1875	1623277480416104448	0	İhtiyaç	[]
1876	1623289036579172352	0	Bilgi Paylaşımı	[]
1877	1623279809462779904	0	Bilgi Paylaşımı	[]
1878	1623280412683378688	0	Bilgi Paylaşımı	[]
1879	1623289960664117248	0	Bilgi Paylaşımı	[]
1880	1623285175047098368	0	Bilgi Paylaşımı	[]
1881	1623287373793566720	0	Konu Dışı	[]
1882	1623286065690804224	0	Yardım Çağrısı	[[67, 70, 'kişi durumu'], [43, 62, 'kişi durumu'], [9, 32, 'kişi durumu']]
1883	1623288185353605120	0	Konu Dışı	[]
1884	1623284066140258304	0	Bağış ve Gönüllülük	[]
1885	1623286461582741504	0	Konu Dışı	[]
1886	1623289600222408704	0	Bilgi Paylaşımı	[]
1887	1623283970690494464	0	İhtiyaç	[[137, 145, 'il'], [0, 8, 'il'], [92, 100, 'il'], [76, 84, 'il'], [88, 90, 'ihtiyaç'], [104, 108, 'ihtiyaç'], [33, 37, 'ihtiyaç'], [27, 29, 'ihtiyaç']]
1888	1623289823866892288	0	Bağış ve Gönüllülük	[]
1889	1623281100041617408	0	Bilgi Paylaşımı	[]
1890	1623289666353914112	0	İhtiyaç	[[0, 10, 'kişi'], [86, 100, 'kişi durumu'], [227, 236, 'ihtiyaç'], [220, 222, 'ihtiyaç'], [20, 28, 'ihtiyaç'], [222, 224, 'ihtiyaç'], [34, 40, 'ihtiyaç'], [12, 14, 'ihtiyaç'], [66, 72, 'ihtiyaç']]
1891	1623276592993832960	0	Bağış ve Gönüllülük	[]
1892	1623277026558849024	0	Bağış ve Gönüllülük	[]
1893	1623288608785326080	0	İhtiyaç	[[172, 177, 'il'], [189, 205, 'apartman veya bina veya site'], [0, 13, 'ihtiyaç'], [16, 25, 'ihtiyaç']]
1894	1623290796672790528	0	Yardım Çağrısı	[[0, 5, 'kişi durumu']]
1895	1623294791759892480	0	Bilgi Paylaşımı	[]
1896	1623305201020026880	0	Yardım Çağrısı	[[199, 204, 'il'], [258, 263, 'il'], [204, 214, 'ilçe'], [0, 25, 'kişi durumu'], [26, 45, 'kişi durumu'], [26, 36, 'ihtiyaç']]
1897	1623303923166486528	0	Konu Dışı	[]
1898	1623296301616996352	0	Bilgi Paylaşımı	[]
1899	1623291967823138816	0	Yardım Çağrısı	[[0, 8, 'il'], [63, 77, 'apartman veya bina veya site'], [105, 122, 'kişi'], [176, 185, 'kişi'], [94, 103, 'kişi'], [162, 172, 'kişi durumu'], [123, 136, 'kişi durumu'], [137, 153, 'kişi durumu']]
1900	1623295895390363648	0	Konu Dışı	[]
1901	1623298509825769472	0	Konu Dışı	[]
1902	1623291561046843392	0	Konu Dışı	[]
1903	1623303981148651520	0	İhtiyaç	[]
1904	1623292847368675328	0	Yardım Çağrısı	[[0, 15, 'kişi durumu'], [20, 32, 'kişi durumu']]
1905	1623301675460050944	0	Bilgi Paylaşımı	[]
1906	1623300307974254592	1	Yardım Çağrısı	[[10, 26, 'kişi'], [34, 50, 'kişi'], [54, 61, 'kişi'], [61, 74, 'kişi durumu']]
1907	1623290582608105472	0	Bağış ve Gönüllülük	[]
1908	1623302766620823552	0	Bağış ve Gönüllülük	[]
1909	1623299244760133632	0	Bağış ve Gönüllülük	[]
1910	1623292757807710208	0	Yardım Çağrısı	[]
1911	1623302814066671616	0	Yardım Çağrısı	[[34, 39, 'il'], [9, 22, 'il'], [24, 32, 'il'], [41, 51, 'il']]
1912	1623304073838489600	1	Yardım Çağrısı	[[0, 8, 'il'], [9, 16, 'ilçe'], [31, 42, 'kişi'], [43, 56, 'kişi durumu'], [57, 73, 'kişi durumu'], [74, 82, 'kişi durumu'], [150, 156, 'kişi durumu'], [100, 114, 'kişi durumu'], [127, 133, 'ihtiyaç'], [168, 173, 'ihtiyaç'], [138, 145, 'ihtiyaç'], [115, 122, 'ihtiyaç']]
1913	1623300984326828032	0	İhtiyaç	[[82, 84, 'ihtiyaç'], [198, 200, 'ihtiyaç'], [258, 260, 'ihtiyaç'], [94, 96, 'ihtiyaç'], [0, 2, 'ihtiyaç'], [134, 136, 'ihtiyaç'], [23, 25, 'ihtiyaç'], [174, 176, 'ihtiyaç']]
1914	1623297524474736640	0	Konu Dışı	[]
1915	1623292817635246080	0	Bağış ve Gönüllülük	[]
1916	1623299013205172224	0	Bağış ve Gönüllülük	[]
1917	1623301614466396160	0	İhtiyaç	[[89, 94, 'il'], [101, 106, 'ilçe'], [130, 138, 'ihtiyaç'], [0, 4, 'ihtiyaç'], [9, 15, 'ihtiyaç']]
1918	1623291626490667008	0	Yardım Çağrısı	[[0, 8, 'il'], [9, 16, 'ilçe']]
1919	1623296028672679936	0	Bağış ve Gönüllülük	[]
1920	1623297736823955712	0	Yardım Çağrısı	[[167, 175, 'kişi'], [58, 66, 'kişi'], [49, 66, 'kişi durumu']]
1921	1623300153586089984	0	Konu Dışı	[]
1922	1623306668342751232	0	Bağış ve Gönüllülük	[]
1923	1623312488174350336	0	Bağış ve Gönüllülük	[]
1924	1623314534814437376	0	Bağış ve Gönüllülük	[]
1925	1623316242940534784	0	Yardım Çağrısı	[[44, 50, 'ihtiyaç']]
1926	1623317867717357568	0	Konu Dışı	[]
1927	1623313873997647872	0	Bilgi Paylaşımı	[]
1928	1623308261549015040	0	Bilgi Paylaşımı	[]
1929	1623308028995948288	0	Bilgi Paylaşımı	[]
1930	1623308768468520960	0	Konu Dışı	[]
1931	1623308902682042368	0	Konu Dışı	[]
1932	1623305803238080512	0	Bağış ve Gönüllülük	[]
1933	1623306724361863168	0	Bilgi Paylaşımı	[]
1934	1623319297777967104	0	Bilgi Paylaşımı	[]
1935	1623308641649545216	0	İhtiyaç	[[48, 55, 'il'], [37, 48, 'ilçe'], [37, 47, 'ilçe'], [56, 66, 'mahalle veya köy'], [13, 23, 'mahalle veya köy'], [30, 36, 'bulvar veya cadde veya sokak'], [56, 78, 'bulvar veya cadde veya sokak'], [30, 36, 'no'], [93, 99, 'kişi durumu'], [122, 127, 'ihtiyaç'], [113, 118, 'ihtiyaç']]
1936	1623306432761282560	0	İhtiyaç	[[0, 7, 'il'], [8, 18, 'ilçe'], [47, 57, 'ilçe'], [19, 30, 'mahalle veya köy'], [90, 99, 'kişi durumu'], [33, 39, 'ihtiyaç']]
1937	1623312502305001472	0	Bağış ve Gönüllülük	[]
1938	1623319119989800960	0	Bağış ve Gönüllülük	[]
1939	1623307484441059328	0	Bağış ve Gönüllülük	[]
1940	1623305808753614848	0	Bağış ve Gönüllülük	[]
1941	1623310080329281536	0	Bilgi Paylaşımı	[]
1942	1623307481601515520	0	Yardım Çağrısı	[[0, 8, 'ilçe'], [45, 53, 'ilçe'], [8, 24, 'kişi durumu'], [32, 38, 'ihtiyaç']]
1943	1623319390300127232	0	Bağış ve Gönüllülük	[]
1944	1623311859028721664	0	İhtiyaç	[[0, 5, 'il'], [81, 85, 'ihtiyaç'], [74, 77, 'ihtiyaç']]
1945	1623316012245438464	0	Yardım Çağrısı	[[8, 20, 'kişi durumu']]
1946	1623319621943312384	0	Bilgi Paylaşımı	[]
1947	1623326606964973568	1	Yardım Çağrısı	[[124, 132, 'il'], [0, 8, 'il'], [112, 117, 'il'], [9, 23, 'mahalle veya köy'], [66, 77, 'kişi durumu'], [42, 57, 'yer'], [132, 138, 'ihtiyaç'], [5, 9, 'ihtiyaç'], [84, 90, 'ihtiyaç']]
1948	1623333947995222016	0	Bilgi Paylaşımı	[]
1949	1623328358594387968	0	Konu Dışı	[]
1950	1623332224639574016	0	Bağış ve Gönüllülük	[]
1951	1623330917098954752	0	Bilgi Paylaşımı	[]
1952	1623325800429719552	0	Konu Dışı	[]
1953	1623327395779322112	0	Bağış ve Gönüllülük	[]
1954	1623335212888252416	0	Yardım Çağrısı	[[6, 14, 'il'], [216, 224, 'kişi durumu'], [137, 152, 'kişi durumu'], [253, 260, 'kişi durumu'], [241, 249, 'kişi durumu']]
1955	1623322926417170432	0	Bilgi Paylaşımı	[]
1956	1623334114580484096	0	Bilgi Paylaşımı	[]
1957	1623335773540868096	0	Bilgi Paylaşımı	[]
1958	1623327895169933312	1	Yardım Çağrısı	[[68, 73, 'il'], [59, 66, 'ilçe'], [0, 15, 'mahalle veya köy'], [16, 41, 'bulvar veya cadde veya sokak'], [42, 54, 'apartman veya bina veya site'], [55, 58, 'no'], [55, 59, 'no'], [75, 79, 'kişi'], [83, 87, 'kişi'], [88, 101, 'kişi durumu']]
1959	1623335837738979328	0	Konu Dışı	[]
1960	1623323151647088640	0	Yardım Çağrısı	[[0, 5, 'il'], [9, 28, 'kişi durumu']]
1961	1623328721393356800	0	İhtiyaç	[[0, 5, 'il'], [220, 225, 'il'], [6, 15, 'mahalle veya köy'], [91, 100, 'kişi'], [25, 34, 'kişi'], [15, 24, 'kişi'], [102, 128, 'kişi durumu'], [45, 60, 'kişi durumu'], [35, 44, 'kişi durumu'], [61, 85, 'kişi durumu'], [204, 210, 'ihtiyaç'], [139, 145, 'ihtiyaç'], [220, 225, 'ihtiyaç'], [155, 161, 'ihtiyaç'], [0, 5, 'ihtiyaç'], [191, 197, 'ihtiyaç']]
1962	1623334180913291264	0	Konu Dışı	[]
1963	1623329650888810496	0	Konu Dışı	[]
1964	1623333949228347392	1	Yardım Çağrısı	[[197, 207, 'il'], [0, 10, 'il'], [160, 170, 'il'], [118, 124, 'bulvar veya cadde veya sokak'], [171, 177, 'bulvar veya cadde veya sokak'], [11, 17, 'bulvar veya cadde veya sokak'], [50, 72, 'kişi durumu'], [182, 193, 'ihtiyaç']]
1965	1623333353435922432	0	Bilgi Paylaşımı	[]
1966	1623332334438154240	0	Bilgi Paylaşımı	[]
1967	1623335553935503360	0	Bilgi Paylaşımı	[]
1968	1623332441413890048	0	Yardım Çağrısı	[[0, 26, 'kişi durumu'], [60, 66, 'ihtiyaç'], [84, 95, 'ihtiyaç']]
1969	1623329335431118848	0	Bağış ve Gönüllülük	[]
1970	1623326634416676864	1	Yardım Çağrısı	[[192, 197, 'il'], [27, 32, 'il'], [93, 98, 'il'], [35, 42, 'ilçe'], [35, 43, 'ilçe'], [43, 55, 'mahalle veya köy'], [56, 67, 'bulvar veya cadde veya sokak'], [68, 83, 'apartman veya bina veya site'], [133, 149, 'kişi']]
1971	1623338396234964992	0	Bağış ve Gönüllülük	[]
1972	1623342368416997376	0	Konu Dışı	[]
1973	1623338717841702912	0	Konu Dışı	[]
1974	1623338740021067776	0	Yardım Çağrısı	[]
1975	1623337446405554176	0	Yardım Çağrısı	[[53, 66, 'kişi durumu'], [129, 135, 'ihtiyaç']]
1976	1623338221483458560	0	Konu Dışı	[]
1977	1623344364654145536	0	Konu Dışı	[]
1978	1623341077263417088	0	Bilgi Paylaşımı	[]
1979	1623339796264280064	0	Bağış ve Gönüllülük	[]
1980	1623346462892457984	0	Bilgi Paylaşımı	[]
1981	1623344602383060992	0	Konu Dışı	[]
1982	1623347895058550784	0	Yardım Çağrısı	[[0, 18, 'kişi durumu']]
1983	1623337624881561600	0	Konu Dışı	[]
